"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPS26P47",279.103886277566,-0.517059896764895,0.123398629649348,-4.19015914710062,2.78758869637657e-05,0.000752159116142118
"MTND2P29",265.873397904926,-0.665187372279151,0.130581297768134,-5.09404779741343,3.50498339981901e-07,1.44045436998401e-05
"RPSAP21",666.680088713258,-2.41623679086538,0.115012475067624,-21.008475727913,5.48678537240299e-98,1.54462152875432e-94
"SUGP2",518.615416484646,-1.20584107474662,0.32953894787654,-3.659176199101,0.000253027329708987,0.00502809956013471
"ELF2",311.342948244581,-0.810787750003138,0.20611868138985,-3.93359662761294,8.36841750225886e-05,0.00198805822827925
"TTLL9",360.509420329623,-0.812998897763241,0.134259377897232,-6.05543471522372,1.40038961610033e-09,8.42862341324279e-08
"LINC01517",308.063448318981,-0.723933276943888,0.121796806183457,-5.94377882005754,2.78525361301333e-09,1.60565593096956e-07
"RPP38-DT",346.337222102925,-1.14574003790612,0.0983693285050496,-11.6473300704427,2.36760871059386e-31,7.54552428880018e-29
"SPPL3",373.059127133522,-1.06248631016951,0.137130211496554,-7.74801043894117,9.33434685011921e-15,9.44110494882417e-13
"FAM90A25P",318.300862125442,-0.638412414879291,0.109778248040282,-5.8154727942555,6.04627467962867e-09,3.34844674142976e-07
"FRG1DP",285.164553387155,-0.620238317423788,0.171413764369974,-3.61836938651604,0.00029646505581192,0.00580253911670815
"CALM2P3",346.311042076504,-0.963547069995534,0.130566640878335,-7.37973393137522,1.58606172603045e-13,1.48011981294919e-11
"FXYD6-AS1",314.566655249708,-0.489391340750491,0.165699300347651,-2.95349068899934,0.00314202086871462,0.0418878251724219
"NMUR1",315.984776592549,-0.32639696203955,0.111679038020284,-2.92263407552156,0.00347084153016629,0.0456944538472633
"SUPT4H1P2",335.466228662707,-0.426769302921549,0.126481541399036,-3.37416272920914,0.000740405843618654,0.0126197730621218
"SPATA17",1441.12318530501,-2.63800192699944,0.383044739129044,-6.88692901251602,5.70096515333402e-12,4.49976646752173e-10
"USF3",384.40252509147,-0.885577115033605,0.107844664691768,-8.21159876165113,2.18262578223548e-16,2.57809315298878e-14
"TTC23L",369.616255390041,-0.865105408384978,0.201312948230011,-4.29731627295303,1.72878446409877e-05,0.000488309337509904
"DHRS4",317.870974914083,-0.584873802416451,0.126726025622871,-4.61526193646284,3.92599840157872e-06,0.000133160720885675
